"Employee Id","Employee Status","Employee Salary","Employee DateIn","Name","Bdate","Address","Gender","Telephone","SSN","Employee Id","Employee Status","Employee Salary","Employee DateIn"
"2462821","Inventory Control Officer","29351.5","2019-05-21","Minnie Row Cogdell","2002-06-12","51 Rutledge Pass","Female","org.example.telephonenumber@4ec37a42","5597854"
"3826454","Security Officer","29981.1","2006-05-17","Etheline Sonja Kops","2002-02-28","9 Bunker Hill Hill","Female","org.example.telephonenumber@762cdf46","4785792"
"3271373","Accounting Officer","26277.2","2019-12-20","Vincents Alfie Castiglio","1992-09-14","7948 Evergreen Crossing","Male","org.example.telephonenumber@484b5a21","4691013"
"7059328","Security Officer","27543.3","2018-09-25","Valentina Anett Douse","1993-05-18","630 Loeprich Lane","Female","org.example.telephonenumber@11f3400c","3199080"
"6548585","Accounting Officer","15695.2","2017-04-08","Kennedy Heindrick Pinfold","1971-06-22","13 Texas Park","Male","org.example.telephonenumber@6ba0dcba","8711371"
"1180900","Customer Service Representative","17480.6","2010-10-15","Caryl  Slimmon","1974-07-21","2 Weeping Birch Crossing","Male","org.example.telephonenumber@4a18e0f1","6639705"
"8426209","Store Cleaning Officer","21141.1","2004-09-02","Frank Robinett Neasam","1980-10-25","89 Mallory Court","Female","org.example.telephonenumber@58b03029","5303606"
"7669490","Customer Service Representative","20955.0","2019-10-09","Stanford  Hatrick","1971-01-02","19 Dunning Avenue","Male","org.example.telephonenumber@6598caab","1443774"
"7099220","Customer Service Representative","17477.5","2016-04-20","Dew Grenville Cowndley","1973-01-03","37412 Havey Lane","Male","org.example.telephonenumber@3c544c9","2725533"
"3976624","Online Sales Specialist","26914.8","2018-03-07","Ulrica  Stiff","1977-07-03","913 Superior Court","Female","org.example.telephonenumber@606f0f70","8727868"
"1255866","Sales Consultant","17055.1","2006-03-06","Cosme Brady Lally","1982-01-21","73 Hazelcrest Road","Male","org.example.telephonenumber@3b11deb6","9004754"
"992145","Warehouse Officer","19569.6","2012-02-13","Lev Goran Paget","1976-08-25","0818 Morrow Alley","Male","org.example.telephonenumber@efe49ab","2025086"
"4745008","Warehouse Officer","10317.6","2017-08-29","Jacky Lianne Duckworth","1997-12-19","94956 Jay Parkway","Female","org.example.telephonenumber@3361d286","7146454"
"6008239","Cashier","16570.0","2017-03-14","Lonee Lillis Bagworth","1998-11-17","4 Rieder Terrace","Female","org.example.telephonenumber@137d04d8","7830389"
"3243359","Purchasing Specialist","27340.9","2017-11-11","Toby Lorant Udden","1996-10-09","42347 Northwestern Lane","Male","org.example.telephonenumber@572db5ee","9030739"
"3702857","Product Specialist","25192.8","2019-09-21","Hadlee Bryn Gilyatt","1991-03-02","6801 Ramsey Avenue","Male","org.example.telephonenumber@69c51fdb","9096158"
"9972465","Accounting Officer","22490.1","2016-06-20","Xenia  Dixey","1972-09-10","74 Loeprich Terrace","Female","org.example.telephonenumber@4f552aa2","4046640"
"9907293","Warehouse Officer","13791.6","2004-10-08","Kirstyn Emmeline Petyakov","1980-01-03","4 Dawn Circle","Female","org.example.telephonenumber@76ffc17c","3017982"
"1609066","Online Sales Specialist","19996.0","2010-11-04","Jeremias  Dudeney","1991-01-04","6 Fallview Pass","Male","org.example.telephonenumber@e1fd2bf","6765743"
"883245","Purchasing Specialist","13627.5","2015-11-23","Brnaba Ossie Drawmer","2001-05-21","147 Amoth Trail","Male","org.example.telephonenumber@448fa659","8527310"
"8014464","Product Specialist","14680.8","2012-09-12","Ilaire  Greenhough","1991-11-21","051 Melby Plaza","Male","org.example.telephonenumber@3a0e7f89","5504312"
"5972294","Online Sales Specialist","24478.8","2010-02-09","Bradney  Pearton","1981-07-03","34 Mosinee Parkway","Male","org.example.telephonenumber@fe8aaeb","1065145"
"5386731","Marketing and Communication Specialist","29211.2","2009-05-18","Coretta  Raspel","1993-09-22","02477 Hudson Junction","Female","org.example.telephonenumber@3a00237d","8737271"
"3083896","Window Arranging Specialist","11563.5","2016-11-12","Roldan  Derham","1976-12-19","07987 Golf Avenue","Male","org.example.telephonenumber@54ec8ab3","8989815"
"5639171","Inventory Control Officer","12279.5","2016-05-16","Jsandye  Cholonin","1992-01-04","95 Pankratz Pass","Female","org.example.telephonenumber@61be6051","5253245"
"3168160","Customer Service Representative","24946.1","2009-09-02","Titos Killian Rogeon","1999-07-26","2171 Bobwhite Way","Male","org.example.telephonenumber@51743cc0","3111376"
"5462466","Sales Consultant","12847.2","2017-08-01","Shel  Switzer","1986-03-24","70 Hallows Hill","Female","org.example.telephonenumber@1124dd79","4769524"
"5023969","Online Sales Specialist","11713.2","2012-06-05","Inger  Esmead","1977-01-09","14 Mitchell Circle","Female","org.example.telephonenumber@5e681097","4049308"
"6296949","Purchasing Specialist","13902.5","2003-07-28","Quent Robert Flewett","1986-01-31","006 Clyde Gallagher Terrace","Male","org.example.telephonenumber@6ac756b","2384018"
"1580877","Departmental Officer","27754.0","2017-11-10","Tammy Ban De Cristoforo","1984-11-23","4 Lunder Junction","Male","org.example.telephonenumber@702cfbde","4347151"
"2226562","Product Specialist","11095.7","2018-11-12","Jobye  Cosans","1996-02-10","550 Waywood Terrace","Female","org.example.telephonenumber@3fd21272","8929861"
"8105751","Security Officer","19893.4","2017-10-03","Leanna  Ridgeway","1980-01-09","2076 Holmberg Hill","Female","org.example.telephonenumber@6866e740","4664575"
"3369012","Store Cleaning Officer","17997.4","2011-11-23","Celestyna  Laytham","1971-08-30","0422 Bayside Place","Female","org.example.telephonenumber@7be7c052","3700831"
"1652988","E-commerce Manager","12203.7","2016-06-17","Glory Sydelle Leupoldt","1977-04-22","6177 Morrow Drive","Female","org.example.telephonenumber@42ff9a77","2207823"
"7874894","Window Arranging Specialist","23744.3","2004-08-08","Anne-marie Claire Cosbey","1980-08-21","991 Dayton Crossing","Female","org.example.telephonenumber@7e1a9173","2981860"
"2508134","Security Officer","13368.0","2006-12-22","Vite Bradney Duker","1993-06-16","3 Laurel Point","Male","org.example.telephonenumber@12365bd8","1384742"
"2066073","Store Operations Specialist","26246.3","2007-06-15","Fredric Reg Ick","1982-05-04","0385 Glacier Hill Pass","Male","org.example.telephonenumber@363ba634","7159841"
"2823204","Accounting Officer","15776.6","2004-01-16","Yettie Adda Hillan","1990-03-11","950 Gerald Place","Female","org.example.telephonenumber@92de794","9178359"
"1493479","Accounting Officer","16519.3","2008-10-27","Lorilee  Crollman","2002-12-11","57629 Lindbergh Pass","Female","org.example.telephonenumber@362c48c","6549177"
"9774857","Accounting Officer","14511.3","2010-12-10","Arlette Devora Skells","1985-07-15","44 Summit Circle","Female","org.example.telephonenumber@ba86c53","5798318"
"5011366","Store Manager","26352.1","2015-02-16","Revkah  Krates","1996-10-04","3390 Claremont Place","Female","org.example.telephonenumber@359fa722","6416358"
"571850","Human Resources Specialist","22730.4","2008-12-19","Beatriz Georgeanne Diplock","1980-08-18","87 Vahlen Alley","Female","org.example.telephonenumber@684b26b7","4122346"
"6828964","Accounting Officer","22500.1","2012-10-06","Mercie  McShane","1990-03-25","4 Linden Circle","Female","org.example.telephonenumber@17fb5184","6828801"
"1294228","Departmental Officer","21093.7","2019-03-31","Remus  Buddock","1980-06-03","8 Crescent Oaks Trail","Male","org.example.telephonenumber@6e3dd5ce","250721"
"4854931","Purchasing Specialist","18785.1","2015-09-30","Klara  Jirek","1974-10-26","929 Corben Center","Female","org.example.telephonenumber@20a47036","2835160"
"5484119","Store Cleaning Officer","26679.2","2009-11-25","Davidde  Dilawey","1987-06-20","991 Cambridge Drive","Male","org.example.telephonenumber@779228dc","2427272"
"8715059","Warehouse Officer","17302.3","2005-12-28","Lydia  Haddick","2001-05-23","8942 Truax Place","Female","org.example.telephonenumber@78508e6b","5965586"
"2297916","Shoe Specialist","13121.8","2020-05-05","Orv  Tellenbrok","1986-09-09","3974 Messerschmidt Terrace","Male","org.example.telephonenumber@3c17794e","6005478"
"5086771","Online Sales Specialist","24592.3","2009-02-27","Raynell Shela Browett","1992-08-02","0380 Thierer Court","Female","org.example.telephonenumber@1c2fb9e8","5288757"
"3007737","Sales Support Specialist","17044.9","2011-10-22","Othilie Elizabet Capponeer","1979-04-27","03505 Fallview Junction","Female","org.example.telephonenumber@5fe46d52","449201"
"8794477","Marketing and Communication Specialist","19172.4","2003-12-20","Clari  Marcam","1992-12-13","24 Bultman Way","Female","org.example.telephonenumber@5a06eeef","5047064"
"7779497","Purchasing Specialist","20426.7","2019-11-14","Flory Marylinda Hewlings","1993-04-02","4011 Northfield Alley","Female","org.example.telephonenumber@11810917","89488"
"5517403","Customer Service Representative","29113.5","2017-07-13","Adriena  Issitt","1992-05-08","22518 Thierer Avenue","Female","org.example.telephonenumber@20e3b165","7822976"
"5907239","E-commerce Manager","19237.3","2014-05-26","Hayes  Brosenius","1992-08-13","19 Towne Drive","Male","org.example.telephonenumber@67763ebe","686868"
"7790162","Window Arranging Specialist","25484.5","2016-12-14","Bellanca Martica Schurcke","1972-06-29","3 Carey Pass","Female","org.example.telephonenumber@3ebc6d8b","7376275"
"3441476","Customer Service Representative","17015.6","2004-03-01","Vasily  Hissett","1996-06-28","306 Pond Center","Male","org.example.telephonenumber@7e1d8d41","2657673"
"3528548","Product Specialist","25473.4","2018-09-13","Barty  Tocknell","2002-07-31","10434 3rd Plaza","Male","org.example.telephonenumber@4cb773c5","6458781"
"9091359","E-commerce Manager","11765.8","2007-09-25","Angeli  Alvis","1988-08-02","67 Debra Center","Male","org.example.telephonenumber@3009eed7","71998"
"109297","Customer Service Representative","16925.4","2008-11-02","Aaren Amberly Featenby","1979-05-25","7 Eagle Crest Crossing","Female","org.example.telephonenumber@130a6eb9","472552"
"4904944","Sales Consultant","28382.7","2017-09-23","Marcellus  Strangman","1978-01-06","65 Dryden Place","Male","org.example.telephonenumber@6c56fff","5626356"
"4644562","Online Sales Specialist","20837.1","2014-07-29","Titos Edmund Took","2000-04-24","8 Old Shore Street","Male","org.example.telephonenumber@5868ea91","6532964"
"5033144","Online Sales Specialist","23399.4","2019-05-20","Hobart Torry Vose","1997-07-15","4219 Crowley Drive","Male","org.example.telephonenumber@66226ab","6187382"
"1777805","E-commerce Manager","10989.9","2012-03-31","Tan Linn Clunan","2000-08-04","13 Mendota Way","Male","org.example.telephonenumber@669c2b07","3151031"
"8069355","Purchasing Specialist","23480.1","2006-12-16","Nikki  Galley","1999-04-11","22178 Truax Street","Female","org.example.telephonenumber@15fd3088","8638915"
"8554066","Warehouse Officer","28523.5","2014-03-02","Konrad Camey Douglas","1977-02-18","5321 Nancy Hill","Male","org.example.telephonenumber@7a3643e3","2456569"
"4867069","Inventory Control Officer","13129.4","2009-11-11","Derrek  Polo","1977-04-16","72 Burning Wood Crossing","Male","org.example.telephonenumber@6e5af973","7922630"
"3893871","Human Resources Specialist","26514.6","2019-10-28","Chicky Marina Lansberry","2000-03-26","5 Lillian Avenue","Female","org.example.telephonenumber@73e1ecd0","300643"
"3385321","Shoe Specialist","27870.9","2007-09-20","Juliette Maurizia Douty","2000-09-06","21926 Boyd Court","Female","org.example.telephonenumber@667a467f","2867925"
"9610562","Inventory Control Officer","16153.4","2009-06-12","Tina Lacy Gosney","1995-05-02","8 Russell Parkway","Female","org.example.telephonenumber@34f32575","9515905"
"7717490","Customer Service Representative","25572.2","2015-10-22","Fayina Alexa Maulden","1975-06-29","98148 Rutledge Terrace","Female","org.example.telephonenumber@269308cc","2785843"
"9665814","Departmental Officer","21685.1","2006-08-02","Bev Durand Haxbie","1982-11-04","00439 Golf Crossing","Male","org.example.telephonenumber@51e94b7d","3029726"
"5120432","Warehouse Officer","16789.6","2008-10-14","Standford  Brimicombe","1989-07-22","360 Susan Street","Male","org.example.telephonenumber@1552da16","1470015"
"3462041","Human Resources Specialist","20287.8","2004-01-02","Ellyn  Brudenell","1975-05-18","3 Londonderry Pass","Female","org.example.telephonenumber@4403bff8","2140110"
"4448013","Marketing and Communication Specialist","29614.5","2005-05-03","Tove  Cottis","1986-05-28","057 Schlimgen Trail","Female","org.example.telephonenumber@5831989d","5150238"
"9773357","Sales Consultant","12144.7","2011-06-17","Anson  Pesticcio","1978-06-03","7 Bunker Hill Alley","Male","org.example.telephonenumber@71468613","3496252"
"1011514","Warehouse Officer","24962.4","2013-11-10","Ennis Tully Hellyar","1976-03-12","650 Dwight Terrace","Male","org.example.telephonenumber@2e426dd2","3278287"
"3196823","Accounting Officer","19886.7","2018-03-26","Dehlia Dorthea De Souza","2001-09-25","9 Rowland Circle","Female","org.example.telephonenumber@59bbf82e","8329132"
"5124591","Cashier","10938.5","2010-01-11","Cy  Shah","1985-01-26","27 Sunbrook Road","Male","org.example.telephonenumber@1bfafce1","7360664"
"2096089","Store Operations Specialist","10473.4","2006-10-06","Glennis  Breckon","1991-07-06","246 Granby Point","Female","org.example.telephonenumber@aa8dce8","3919464"
"7240324","Inventory Control Officer","25776.0","2008-04-01","Marius  Critzen","1977-05-06","34612 Grasskamp Avenue","Male","org.example.telephonenumber@41289e88","6963316"
"6444284","Marketing and Communication Specialist","11244.7","2009-03-14","Walther Zacharias Marshalleck","1986-10-13","9261 Montana Drive","Male","org.example.telephonenumber@5a78b52b","4301647"
"5851012","Shoe Specialist","15051.8","2019-07-21","Minor Alfons Shirland","1971-12-23","7 Shoshone Drive","Male","org.example.telephonenumber@718d6b7c","6033569"
"3600734","Human Resources Specialist","21266.6","2015-03-02","Tomasine  Tew","1993-04-23","7 Bunker Hill Point","Female","org.example.telephonenumber@6b64429e","4316374"
"4152788","Online Sales Specialist","19572.5","2010-11-19","Grange Miguel Blaxill","2001-03-06","2626 Oxford Street","Male","org.example.telephonenumber@763b0996","2428756"
"5036447","Cashier","29187.1","2009-06-05","Dinah  Ikringill","1971-04-04","71455 Old Shore Court","Female","org.example.telephonenumber@3915e7c3","510765"
"7653939","E-commerce Manager","13670.2","2010-04-07","Emelina Martie Pringley","1977-06-20","753 Rutledge Drive","Female","org.example.telephonenumber@9b3be1c","422455"
"4930668","Security Officer","25511.7","2011-04-06","Teddie Teodorico Daffern","2001-04-10","5911 Vidon Crossing","Male","org.example.telephonenumber@3663af34","8025686"
"2015580","Departmental Officer","14706.6","2006-05-12","Francesco  Drache","2001-04-30","127 Carpenter Court","Male","org.example.telephonenumber@2520010e","6100575"
"4665922","Product Specialist","14755.2","2014-10-12","Augie Davey Westgarth","1996-12-31","8244 Golf Course Alley","Male","org.example.telephonenumber@16cb6f51","5811475"
"7606926","Store Operations Specialist","29349.3","2003-10-08","Faye  Berthome","1985-04-25","44928 Clove Junction","Female","org.example.telephonenumber@6a278584","3113017"
"5882769","Warehouse Officer","21197.6","2013-08-02","Dwight  Airton","1995-05-18","2 Bultman Road","Male","org.example.telephonenumber@153409b8","6279718"
"39914","Store Operations Specialist","15674.7","2005-08-05","Dinnie  Cutridge","1997-12-28","663 Memorial Trail","Female","org.example.telephonenumber@6a30f6b1","9373005"
"4846591","Sales Support Specialist","17361.9","2011-05-06","Peria Melessa Piggot","1987-07-18","728 American Road","Female","org.example.telephonenumber@41948c13","8508311"
"8484034","Sales Support Specialist","22782.7","2017-08-13","Flynn  Pomfrett","1985-04-06","0703 Forest Run Court","Male","org.example.telephonenumber@6528d339","5064411"
"4372201","Sales Consultant","22310.3","2018-09-05","Eugene  Bellew","1996-01-14","017 Hayes Terrace","Male","org.example.telephonenumber@4e5d5ac1","3272228"
"4116821","Inventory Control Officer","20761.0","2019-09-24","Lissi Madelin Winfindale","1978-04-16","9178 Russell Plaza","Female","org.example.telephonenumber@7bef7505","5417093"
"1472471","Security Officer","29436.2","2010-04-27","Cinnamon Michelina Gravett","1984-10-11","622 Reindahl Lane","Female","org.example.telephonenumber@6fd2acf5","7859634"
"2195524","Sales Support Specialist","23559.7","2015-11-16","Ingunna  Leale","1999-12-08","2 Waxwing Lane","Female","org.example.telephonenumber@2b999ee8","8612"
"9838702","Product Specialist","20990.4","2005-07-19","Dela Jean Tapping","2000-04-18","1 Portage Point","Female","org.example.telephonenumber@5396eeb1","89577"
"9080880","Marketing and Communication Specialist","21979.6","2015-12-26","Isadore  Amiranda","1981-09-27","64 Pleasure Lane","Male","org.example.telephonenumber@2314cd97","6421967"
"5429666","Store Manager","18203.9","2007-11-09","Rockey  Aronstam","1994-03-24","07759 Tennyson Lane","Male","org.example.telephonenumber@5835e24a","1770564"
"7001948","Sales Support Specialist","20899.3","2017-03-01","Dalila Jacquetta Rapa","1976-03-14","0 Prairie Rose Center","Female","org.example.telephonenumber@5cdf221a","1447796"
"7064711","E-commerce Manager","15060.3","2016-08-10","Edgardo  Durand","1988-03-20","4 Lake View Junction","Male","org.example.telephonenumber@2fbb098f","9740899"
"8525768","Window Arranging Specialist","20086.2","2009-05-06","Meyer Clim Hodgin","1986-07-27","7318 Cordelia Junction","Male","org.example.telephonenumber@5cb76070","6947567"
"4350365","Warehouse Officer","27052.4","2007-09-22","Marlowe  Guisby","1999-09-17","977 Clarendon Parkway","Male","org.example.telephonenumber@7dbbf730","8477924"
"2474417","Store Manager","11414.6","2011-01-26","Ingmar Toby Pierpoint","1991-02-18","9 Mesta Avenue","Male","org.example.telephonenumber@663cf5d7","5665901"
"5491535","Purchasing Specialist","24270.8","2018-08-28","Camilla Almira Giacomello","1995-09-13","22 Northland Crossing","Female","org.example.telephonenumber@58c42c8c","596555"
"5395409","Inventory Control Officer","13814.0","2017-03-08","Hercule  Gillean","1982-11-04","1 Fisk Center","Male","org.example.telephonenumber@44723d95","9961258"
"1043455","Online Sales Specialist","25974.3","2005-07-13","Delila Julienne Strangward","1983-10-18","65958 Beilfuss Terrace","Female","org.example.telephonenumber@516195cf","1106256"
"2755825","Sales Consultant","10796.1","2013-02-08","Abbye  Ingledow","1984-12-04","285 Thierer Parkway","Female","org.example.telephonenumber@6cc8da1c","2744784"
"6443372","E-commerce Manager","12476.4","2007-02-19","Alys Brigitte O' Sullivan","1974-05-05","78236 Coleman Lane","Female","org.example.telephonenumber@65bd19bf","379293"
"8177297","Sales Consultant","19367.6","2007-08-30","Grantley  Busson","1986-03-21","661 Browning Center","Male","org.example.telephonenumber@29a1ec65","5469052"
"9657936","Window Arranging Specialist","17989.7","2005-06-04","Christa  Hemstead","1989-04-05","1 Bartillon Lane","Female","org.example.telephonenumber@1570cad0","1584328"
"2843750","Purchasing Specialist","10241.0","2020-01-15","Henri Marlon Endecott","1992-01-04","55036 Rigney Drive","Male","org.example.telephonenumber@68303c3e","7877566"
"4812079","Customer Service Representative","26614.7","2012-03-04","Cirillo Lars Wannan","1973-04-08","22027 Arrowood Way","Male","org.example.telephonenumber@53982523","325461"
"3100662","E-commerce Manager","29695.3","2012-01-01","Erhart  Ching","1991-07-11","69 Del Mar Place","Male","org.example.telephonenumber@136a4800","9886611"
"2857517","Inventory Control Officer","23707.3","2013-05-14","Rivalee Arlee Fladgate","1992-04-02","147 Coolidge Court","Female","org.example.telephonenumber@7ceb6c45","134333"
"6892068","Customer Service Representative","12308.3","2012-10-02","Farra Maia Jacobsohn","1970-08-12","108 Westend Junction","Female","org.example.telephonenumber@15369d73","520820"
"4600473","Online Sales Specialist","13947.6","2012-08-18","Mariel  Benedtti","1996-07-17","26458 Sugar Crossing","Female","org.example.telephonenumber@5543d800","8486733"
"9374205","Warehouse Officer","17486.8","2007-08-07","Jessie Georgy Dunican","1983-03-21","2507 Texas Road","Male","org.example.telephonenumber@1a1e38ab","9119247"
"9273068","Security Officer","26336.3","2018-11-24","Shea  Cockill","1986-03-11","7359 Eagan Street","Female","org.example.telephonenumber@6487f7f8","4447711"
"5592092","Online Sales Specialist","28563.9","2019-02-05","Sosanna  Glitherow","1977-04-17","5421 Hudson Terrace","Female","org.example.telephonenumber@227a933d","1231918"
"61485","E-commerce Manager","19916.7","2004-02-22","Randa Shannen Oakwell","1983-12-13","721 Swallow Park","Female","org.example.telephonenumber@220be130","5955270"
"3463422","Sales Support Specialist","16953.1","2006-11-09","Tasha Siouxie Pendlenton","1985-10-03","7002 Village Green Avenue","Female","org.example.telephonenumber@1e295f7f","6957731"
"5291685","Store Operations Specialist","16035.0","2018-06-17","Karlis Hew Waghorn","1973-01-24","36911 Lyons Hill","Male","org.example.telephonenumber@d949bc4","3055787"
"3865797","Sales Support Specialist","15300.7","2004-09-03","Isadora Kelila Kenryd","1991-12-31","87 Nancy Trail","Female","org.example.telephonenumber@25da1dc9","9267412"
"6688726","Warehouse Officer","24054.0","2009-09-14","Lil Sonya Benkhe","1995-09-04","08 Schiller Trail","Female","org.example.telephonenumber@20a25f66","7513418"
"2652850","Departmental Officer","11149.5","2020-01-15","Frazer Neale Daffey","1992-03-05","15380 Homewood Alley","Male","org.example.telephonenumber@31de8099","8607575"
"5100705","Cashier","27014.5","2012-06-21","Rawley  Delacote","1998-09-02","0196 Lakeland Trail","Male","org.example.telephonenumber@59b98ad1","3877458"
"6229719","E-commerce Manager","28149.8","2004-04-23","Mellicent Cristin Baulch","1978-04-12","3 Roth Drive","Female","org.example.telephonenumber@5b2fc2c0","9459843"
"9695842","Departmental Officer","22346.7","2012-02-11","Andy Ricky Pizer","2002-12-22","36 Towne Junction","Male","org.example.telephonenumber@13662609","4529114"
"9623951","Store Operations Specialist","14988.5","2020-01-23","Drud  Noyce","1994-11-07","3665 Morningstar Pass","Male","org.example.telephonenumber@73a1a1b4","7471700"
"693274","Purchasing Specialist","20982.6","2008-09-01","Roosevelt Siward Wheway","1972-02-28","8 Swallow Junction","Male","org.example.telephonenumber@70543cae","2700093"
"8348428","Customer Service Representative","21122.9","2013-05-06","Hesther Oralle Stearn","1990-12-23","948 Lighthouse Bay Hill","Female","org.example.telephonenumber@5d3f99d7","1392347"
"9359402","Marketing and Communication Specialist","10627.6","2009-06-08","Caesar  Adamiec","1971-11-07","6085 Tennyson Way","Male","org.example.telephonenumber@3573e19d","4230024"
"7769918","Store Operations Specialist","12232.9","2013-07-18","Joey  Handscomb","1999-09-06","583 Cordelia Circle","Male","org.example.telephonenumber@1e471884","2118732"
"9112405","E-commerce Manager","14288.6","2015-01-18","Ashbey  Bastian","1978-01-05","541 Redwing Alley","Male","org.example.telephonenumber@f96654","5891333"
"4944215","E-commerce Manager","26306.0","2017-03-08","Lari  Alfonsetti","1985-09-17","698 Hooker Parkway","Female","org.example.telephonenumber@13a9cdae","5432189"
"4852664","Shoe Specialist","20682.6","2012-02-03","Boothe Gaylor Haller","1978-02-03","63 Knutson Court","Male","org.example.telephonenumber@13f182b9","5859216"
"2544726","Store Cleaning Officer","19086.1","2005-08-09","Hieronymus  McDougald","1982-01-18","73 Continental Crossing","Male","org.example.telephonenumber@467ef400","1577370"
"7449703","Store Manager","18744.4","2012-01-12","Westbrooke Esteban Follis","1986-04-27","4 Doe Crossing Drive","Male","org.example.telephonenumber@7fba492e","9898300"
"82423","Purchasing Specialist","25743.9","2020-01-16","Halette Gloria Pearne","1974-11-21","893 Lerdahl Place","Female","org.example.telephonenumber@4af84a76","5100120"
"2836837","Store Manager","12364.7","2005-07-12","Zsa zsa Nadya Dunmuir","1984-01-06","4299 Blue Bill Park Park","Female","org.example.telephonenumber@3117ac8d","6936398"
"1013178","Human Resources Specialist","23217.8","2019-07-31","Angelica Mikaela Cavie","1990-11-03","8475 Fuller Pass","Female","org.example.telephonenumber@508b4f70","6850240"
"6517071","Product Specialist","14809.7","2007-12-23","Cloris Angelita Snelgrove","2001-03-21","330 Commercial Drive","Female","org.example.telephonenumber@50fd739d","3861733"
"4801335","E-commerce Manager","23634.3","2007-04-25","Krisha  Jiles","1988-12-10","88479 Kropf Drive","Male","org.example.telephonenumber@4ff0706c","5013591"
"1328310","Sales Support Specialist","27295.3","2007-03-11","Laura Mildred Blackborn","1992-04-12","309 Ridgeview Avenue","Female","org.example.telephonenumber@7c9512c6","7137196"
"8134986","Product Specialist","26615.2","2020-03-18","Heinrik Johnnie Burgess","1998-01-07","9 South Drive","Male","org.example.telephonenumber@52f43225","2688642"
"8670247","Customer Service Representative","24813.8","2010-11-07","Karmen  Rehme","1998-01-30","91 Old Gate Parkway","Female","org.example.telephonenumber@24a1858a","8983131"
"2671605","E-commerce Manager","27935.7","2003-06-28","Alida  Dunnett","1987-05-04","89 Darwin Crossing","Female","org.example.telephonenumber@5501d1c8","2750272"
"5268536","Shoe Specialist","29516.6","2019-08-19","Poul  Sheach","1997-11-09","2521 Corben Road","Male","org.example.telephonenumber@6d80e411","4454318"
"5360044","Security Officer","29636.5","2004-09-02","Ozzy  McGillivrie","1971-03-13","475 Starling Point","Male","org.example.telephonenumber@6ed51944","2297321"
"8245122","Human Resources Specialist","27156.9","2018-05-13","Hal Fabien Roughley","2003-04-18","8 Summit Alley","Male","org.example.telephonenumber@6f2a3b37","5800476"
"3895757","Marketing and Communication Specialist","27559.3","2013-12-03","Annabell Faythe Peret","1981-10-18","0743 Rockefeller Plaza","Female","org.example.telephonenumber@68543a35","7088980"
"2884032","E-commerce Manager","13468.9","2010-08-28","Lynne  Sprigg","1981-10-05","44 South Drive","Female","org.example.telephonenumber@58d79479","7450298"
"4953104","Departmental Officer","17602.4","2003-07-26","Glennie Elvera Cettell","1994-03-03","7 Charing Cross Alley","Female","org.example.telephonenumber@72d16d6","5629132"
"6158540","Product Specialist","28765.6","2011-06-29","Ethelind Rivi Joubert","1977-04-08","210 Sage Court","Female","org.example.telephonenumber@6785786d","9053438"
"3027339","Online Sales Specialist","20425.4","2008-01-28","Elisha Noble Kinnock","1998-03-12","4 Vahlen Junction","Male","org.example.telephonenumber@c7673ae","5739810"
"9131296","Product Specialist","23411.2","2007-06-20","Sheffy Gavin Heddy","1992-03-06","26 Arapahoe Point","Male","org.example.telephonenumber@25dcf1b6","3913571"
"7899865","Accounting Officer","13328.5","2011-04-06","Eugenie  Marquess","1972-01-18","8651 Hansons Place","Female","org.example.telephonenumber@2fcc5f49","3666011"
"2998184","Window Arranging Specialist","12253.4","2009-04-04","Elladine  Ricker","1990-12-22","66607 Delaware Junction","Female","org.example.telephonenumber@1e466d","7250695"
"2498332","Warehouse Officer","17755.2","2006-10-07","Fara  Davet","2002-07-12","70 Luster Terrace","Female","org.example.telephonenumber@520ec7a7","7266199"
"8189994","Purchasing Specialist","19316.1","2006-11-25","Erasmus Cleavland Lefeuvre","1972-04-01","0609 Veith Junction","Male","org.example.telephonenumber@631678e6","5895389"
"2195113","Window Arranging Specialist","21693.1","2005-07-21","Aleda Bibi Cheshir","1993-03-02","8645 Fallview Parkway","Female","org.example.telephonenumber@70be89ec","169757"
"3488378","Window Arranging Specialist","20786.9","2005-11-27","Valentine Sela Sarjent","2001-07-31","8 Algoma Place","Female","org.example.telephonenumber@4392362c","3444019"
"6803040","Shoe Specialist","10310.2","2003-10-23","Gisella Dorris Lile","1985-10-14","2551 Vera Hill","Female","org.example.telephonenumber@312819ae","4787669"
"4509306","Marketing and Communication Specialist","26077.1","2005-11-03","Lauren  Bento","1984-08-26","4138 Rutledge Hill","Female","org.example.telephonenumber@785ed99c","17017"
"4009122","Marketing and Communication Specialist","26394.4","2017-06-22","Corena  Greedy","1976-03-17","7186 Troy Circle","Female","org.example.telephonenumber@5c3710b3","4255747"
"5743065","Sales Consultant","15757.3","2015-12-02","Linea  Fretwell","1992-02-25","21 Dryden Avenue","Female","org.example.telephonenumber@50f6ecab","7884480"
"3753876","Sales Support Specialist","21605.1","2016-02-23","Reid  Leinweber","1997-12-25","592 Bobwhite Trail","Male","org.example.telephonenumber@2dc3ece8","3542032"
"2074203","Customer Service Representative","12742.5","2006-08-24","Caria  Torrijos","1999-01-17","9711 Algoma Terrace","Female","org.example.telephonenumber@f2fb225","882865"
"1867359","Departmental Officer","27475.6","2012-01-21","Logan Sim Grono","1993-02-20","30482 Union Parkway","Male","org.example.telephonenumber@6ffdbeef","5124889"
